,Pred,Test
667,38.68171692787638,29.3935660506502
668,80.43458407946869,75.14888250633366
669,66.53263862893095,75.65264343881805
670,10.874357505884923,21.51469291338583
671,87.04538398017576,79.44754432220341
672,55.577308904273146,78.45072970404505
673,40.972112833065935,0.458656330749354
674,38.27216789271343,9.287710843373493
675,54.68211590729587,68.78160919540231
676,52.69435989364098,51.36409705675038
677,63.53181952154702,42.33103448275862
678,76.08531616677467,76.42336369277132
679,57.01620820468752,73.66930359182685
680,89.03515752879986,79.673634934393
681,33.923511544218115,21.544096385542165
682,76.37729230072645,74.47580935607108
683,60.48459304934053,77.66043561432343
684,61.29788965925334,65.1091390500532
685,65.59567776602145,78.62163013672296
686,44.53580951204408,64.73563218390804
687,63.16217073888079,60.356792261209634
688,52.42721506401931,65.24137931034484
689,83.15708462452287,79.25079002107817
690,56.36827009754578,60.6896551724138
691,76.87905003354047,72.98425792867958
692,8.98812842537287,22.342181102362208
693,83.82059441126789,78.76540469194563
694,52.864356191246955,72.82758620689657
695,51.86334562596109,66.28818083616238
696,21.11674351537547,5.927051671732523
697,62.11533383570745,29.244947415702853
698,67.49911560644418,79.34152968232374
699,75.4211154450681,71.45963567053975
700,58.4350139844785,77.93291030790458
701,47.749008417596585,71.31034482758622
702,52.9211321997833,71.81609195402302
703,20.768818545417247,19.96442594892098
704,65.11757230119223,65.24137931034484
705,88.39298101747423,95.08045977011496
706,53.61519407844598,80.12104260869852
707,12.465467624816021,11.253839370078735
708,78.50688972344682,81.42528735632186
709,-5.683236327350549,0.0
710,31.924042392377974,17.048674698795182
711,41.33092121223828,19.825287356321844
712,81.67275102200449,79.23646288490833
713,44.94515785909473,43.367556468172495
714,61.9761279226401,68.18724971320717
715,71.90249926481721,75.40501954197467
716,69.28433394585764,74.91364586988139
717,31.170727548945933,33.97125256673512
718,44.24664338955338,40.23614457831325
719,67.80716261633468,66.75862068965519
720,46.223414460465754,27.158620689655177
721,51.098556062902084,7.252048192771085
722,41.06954926078704,27.90294324932037
723,14.825278411253528,0.0
724,35.97873193440024,42.16290212183437
725,61.07620457835414,63.21839080459771
726,63.785967180576485,66.2528735632184
727,62.38718814514664,64.22988505747128
728,38.643388439461894,32.125301204819266
729,60.755761743222166,70.80459770114943
730,51.6947111935842,64.73563218390804
731,79.47327090509492,84.45977011494256
732,51.187743810179676,32.255604428523476
733,28.092363536496926,43.367556468172495
734,26.205246882349172,7.718554216867468
735,40.995941559364574,9.701204819277107
736,67.07550600345861,74.52009299200601
737,44.78120488053798,3.7638554216867472
738,5.956134312720245,0.6496062992125984
739,53.002835396395156,27.158620689655177
740,59.91485465144095,57.65517241379312
741,60.14569460204069,73.45713588459881
742,67.1913541266043,77.51981653154162
743,71.68749589395611,68.27586206896552
744,27.764941691096478,5.6000000000000005
745,70.56753086673406,70.54163127170443
746,61.47751452552073,73.87031758409941
747,40.76448277803674,1.4928192771084337
748,57.858696202122786,76.21363283600083
749,23.40830722139632,26.7
750,59.50049281994211,78.24677145518694
751,59.31881662475808,78.2876676345369
752,38.09062885074396,33.489390828199824
753,23.261292326744147,1.0178313253012048
754,37.72691060781637,0.12919896640826878
755,61.191120753100996,80.81939923500641
756,65.5353887529496,77.1642782830482
757,59.929968369069925,80.07439906621505
758,68.9805868460146,70.68757976469358
759,69.15762917256234,79.39997142114548
760,85.77633771926254,80.15722770383637
761,19.584166200006543,8.158280410356621
762,78.8348045529697,75.44395567366938
763,47.12719408783677,16.58850574712644
764,68.81676714489927,64.22988505747128
765,46.94012165326326,73.11422376126349
766,76.5325571832299,78.39080459770116
767,69.34221611244391,69.01747174668816
768,50.07689117312536,47.54022988505748
769,60.89434200388194,70.43755210515387
770,71.6049467642159,60.35598551973632
771,61.17186952520461,62.20689655172415
772,-14.176378734215625,0.5354216867469879
773,35.830342592860156,40.958247775496176
774,66.70927303831765,59.17241379310346
775,70.86001120400134,75.00135943000481
776,60.437268399509925,38.54893908281999
777,26.3390149303465,33.97125256673512
778,11.62263882696302,19.197725984251967
779,54.048998653381275,54.620689655172434
780,39.110958190233575,38.30800821355231
781,-17.654686292881344,0.0
782,45.02023223279458,6.446265060240963
783,39.95901853329754,38.54893908281994
