,Pred,Test
667,45.10197,42.16290212183437
668,18.12908,10.697674418604649
669,72.6144,69.60638263509772
670,57.006546,59.5222269321877
671,27.172462,20.9
672,0.36336538,0.5354216867469879
673,61.267628,60.35598551973632
674,76.713356,77.39275716026215
675,67.97634,63.72413793103449
676,65.488266,68.27586206896552
677,45.627968,43.59313376175915
678,51.57962,50.57471264367817
679,63.07023,65.17213088278015
680,76.69613,78.14352922508446
681,72.96361,73.87031758409941
682,36.038532,56.62429003442415
683,7.26561,3.380048192771084
684,63.956924,64.22988505747128
685,78.02112,77.8002096969996
686,31.491333,29.393566050650243
687,79.4091,79.4324260831624
688,74.88678,72.66369407016495
689,79.540794,80.69537293811328
690,79.41882,78.47382399373056
691,11.275712,6.913827655310621
692,80.77949,78.33567425347373
693,32.409748,35.65776865160849
694,17.826147,9.635719894300207
695,75.491264,76.77011263360272
696,18.440956,13.973990417522248
697,63.3043,60.65034621565219
698,54.772877,58.66666666666668
699,64.458176,71.97006539856359
700,50.813843,47.54022988505748
701,73.77246,72.98425792867958
702,64.75246,65.24490956257947
703,63.326904,33.49184782608696
704,78.440056,76.46704533675235
705,37.648983,41.92197125256668
706,15.5534,6.446265060240963
707,30.36436,20.96098562628334
708,54.524517,53.19534922437628
709,12.368214,14.9120341626175
710,79.64535,77.73131523307697
711,69.531784,68.78160919540231
712,74.14457,75.99605069280389
713,36.811707,33.489390828199824
714,79.29159,81.19818598453587
715,80.74572,79.23646288490833
716,28.024755,27.165969595354916
717,78.32404,77.80602017333231
718,5.4034424,0.33079518072289155
719,67.7272,70.01554397645684
720,34.122135,27.158620689655177
721,13.790471,3.7638554216867472
722,69.07025,68.78160919540231
723,46.33692,47.38850574712644
724,15.756369,21.51469291338583
725,15.891701,11.880936180350744
726,75.35747,75.8143350883424
727,72.19135,70.0362665503055
728,17.831135,19.756331279945247
729,0.363854,0.6106987951807229
730,77.935616,78.24677145518694
731,69.061134,69.49156605682826
732,79.97884,78.84570207750507
733,79.13757,80.82231281998634
734,78.80628,80.81939923500641
735,56.537163,52.600935666101435
736,73.08918,70.91202165462238
737,65.329384,64.73563218390804
738,63.77215,65.24137931034484
739,71.89073,72.35495891906916
740,84.93762,84.45977011494256
741,11.889554,9.86809965803615
742,79.068146,79.50330570191595
743,4.033878,0.0
744,1.9235541,1.8342168674698796
745,78.92727,78.41594782262962
746,79.7999,79.54316529939852
747,32.331387,33.73032169746745
748,76.34691,72.66840556150112
749,20.592003,21.683778234086247
750,22.782722,30.576389260179287
751,80.21591,81.13155525400089
752,63.98665,61.22167874653324
753,79.67551,80.14408226611674
754,0.36525607,0.4834698795180722
755,64.356544,64.22964934398372
756,21.631023,22.392289156626507
757,60.879494,60.6896551724138
758,76.42362,74.21398588163342
759,69.867065,68.18724971320717
760,70.03543,69.56700140921954
761,74.99111,77.25219128957609
762,61.838486,63.001777177277525
763,80.47554,80.46323374074531
764,77.205734,75.65264343881805
765,78.891655,79.40602421936353
766,17.631727,20.3
767,4.9755116,4.105253012048192
768,20.043085,19.68734733756717
769,73.889404,75.23924491491474
770,79.04855,78.27335280125308
771,80.02305,81.98472165686306
772,3.9741683,2.151665607465095
773,71.47695,71.46369325041483
774,73.78231,72.32183908045978
775,47.46225,50.57471264367817
776,86.582184,86.98850574712644
777,52.18577,45.02782647119044
778,64.30542,62.011911013880784
779,70.4269,70.6366759224243
780,43.430122,31.69279446792656
781,32.398674,34.93497604380563
782,67.3588,67.69507353906711
783,74.65381,73.66930359182685
